"station","year","month","po4f","nh4f","no2f","no3f","no23f","chla_n","po4f_cens","nh4f_cens","no2f_cens","no3f_cens","no23f_cens","chla_n_cens"
"owcbrnut",2021,11,0.0465,0.0155,0.0115,5.544,5.5555,0.555,0,0,0,0,0,0
"owcbrnut",2021,12,0.0245,0.0055,0.0085,3.5835,3.592,3.31,0,1,0,0,0,0
"owcbrnut",2022,1,0.058,,0.0095,4.551,4.5605,1.545,0,,0,0,0,0
"owcbrnut",2022,4,0.0235,,0.016,1.5485,1.5645,4.535,0,,0,0,0,0
"owcbrnut",2022,6,0.032,,0.0305,2.9455,2.976,0.68,0,,0,0,0,0
"owcbrnut",2022,7,0.059,0.0435,0.0295,2.72,2.7495,2.205,0,0,0,0,0,0
"owcbrnut",2022,9,0.046,,0.0055,0.286,0.2915,1.795,0,,0,0,0,0
"owcbrnut",2022,10,0.0375,0.015,0.006,0.7085,0.7145,0.985,0,1,0,0,0,0
"owcbrnut",2022,11,0.03525,0.0135,0.002,,0.016,1.01,0,1,0,,1,0
"owcbrnut",2023,1,0.0245,,0.008,5.311,5.319,0.69,0,,0,0,0,0
"owcbrnut",2023,3,0.0145,0.0165,0.007,3.6875,3.6945,1.62,0,0,0,0,0,0
"owcbrnut",2023,4,0.006,0.025,0.0145,1.819,1.8335,3.335,1,0,0,0,0,0
"owcbrnut",2023,5,0.0125,0.0285,0.016,2.605,2.621,4.11,0,0,0,0,0,0
"owcbrnut",2023,6,0.0165,0.064,0.0195,0.3245,0.344,,0,0,0,0,0,
"owcbrnut",2023,7,0.0295,0.031,,,,1.27,0,0,,,,0
"owcbrnut",2023,8,0.06,0.0215,0.009,1.355,1.364,2.31,0,0,0,0,0,0
"owcbrnut",2023,9,0.0415,0.013,0.006,0.9985,1.0045,0.615,0,1,0,0,0,0
"owcbrnut",2023,10,0.0275,0.0125,0.0025,0.3485,0.351,0.735,0,1,0,0,0,0
"owcbrnut",2023,11,0.028,0.01125,0.0085,3.356,3.362,1.22,0,1,0,0,0,0
"owcbrnut",2024,1,0.0305,,0.0065,3.5275,3.534,1.62,0,,0,0,0,0
"owcbrnut",2024,2,0.012,,0.0075,3.5155,3.523,0.72,0,,0,0,0,0
"owcbrnut",2024,3,0.006,,0.0115,1.2905,1.302,3.895,1,,0,0,0,0
"owcbrnut",2024,4,0.0105,0.0205,0.0135,2.5135,2.527,14.035,0,0,0,0,0,0
"owcbrnut",2024,5,0.018,0.0395,0.02,2.189,2.209,1.98,0,0,0,0,0,0
"owcbrnut",2024,6,0.0385,0.035,0.02,3.661,3.681,7.875,0,0,0,0,0,0
"owcbrnut",2024,7,0.039,0.032,0.0345,4.9685,5.003,2.5,0,0,0,0,0,0
"owcbrnut",2024,8,0.035,0.027,0.004,0.411,0.415,3.015,0,0,0,0,0,0
"owcbrnut",2024,9,0.0315,0.0215,0.02,2.886,2.906,,0,0,0,0,0,
"owcbrnut",2024,10,0.036,0.012,0.003,1.4185,1.4215,0.965,0,0,0,0,0,0
"owcbrnut",2024,11,0.0385,0.013,0.002,,0.066,0.5,0,1,1,,1,0
"owcbrnut",2024,12,0.009,0.015,0.005,3.4315,3.4365,0.505,0,1,0,0,0,0
"owcdrnut",2007,8,0.03795,0.034,0.0101,2.018,2.028,3.335,0,0,0,0,0,0
"owcdrnut",2007,9,,0.048,0.00555,0.7165,0.7225,2.42,,0,0,0,0,0
"owcdrnut",2007,10,0.01545,0.04225,0.01885,1.753,1.77175,1.998,0,0,0,0,0,1
"owcdrnut",2007,11,0.018,0.021,0.012,3.953,3.965,0.746,0,0,0,0,0,1
"owcdrnut",2007,12,0.07215,0.0315,0.0083,4.0065,4.0145,1.24,0,0,0,0,0,0
"owcdrnut",2008,3,0.0102,0.036,0.0055,2.3505,2.356,2.35,0,0,0,0,0,0
"owcdrnut",2008,4,0.01,0.023,0.0067,2.36,2.367,2.75,0,0,0,0,0,0
"owcdrnut",2008,5,0.0064,0.0795,0.042525,2.359,2.4015,1.85,0,0,0,0,0,0
"owcdrnut",2008,6,0.0227,0.1125,0.02425,0.745,0.769,1.35,0,0,0,0,0,0
"owcdrnut",2008,7,0.010725,0.03225,0.02115,2.997,3.01825,10.05,0,0,0,0,0,0
"owcdrnut",2008,8,0.01395,0.011,0.0016,0.002,0.0039,21.25,0,0,0,0,1,0
"owcdrnut",2008,9,0.0288,0.03075,0.014,0.0885,0.10225,38.425,0,0,0,0,0,0
"owcdrnut",2008,10,0.03075,0.0145,0.00175,0.0045,0.0065,25.6,0,0,0,0,0,0
"owcdrnut",2008,11,0.0538,0.02375,0.03025,2.75475,2.785,6.76525,0,0,0,0,0,1
"owcdrnut",2008,12,0.0418,0.0375,0.01125,5.0265,5.0375,0.5,0,0,0,0,0,0
"owcdrnut",2009,3,0.01395,0.023,0.0078,2.945,2.9525,0.60075,0,0,0,0,0,0
"owcdrnut",2009,4,0.0023,0.04275,0.019425,2.4065,2.426,1.91415,0,0,0,0,0,0
"owcdrnut",2009,5,0.00215,0.0905,0.04295,1.57,1.613,2.54865,0,0,0,0,0,0
"owcdrnut",2009,6,0.007325,0.098,0.062225,3.5245,3.58675,6.67965,0,0,0,0,0,0
"owcdrnut",2009,7,0.00575,0.079,0.0116,0.104,0.1155,16.06855,0,0,0,0,0,0
"owcdrnut",2009,8,0.01665,0.08,0.013525,0.227,0.24075,9.178125,0,0,0,0,0,0
"owcdrnut",2009,9,0.00845,0.0455,0.00205,0.007,0.009,10.68,0,0,0,0,0,0
"owcdrnut",2009,10,0.0108,0.027,0.0027,0.0415,0.0445,4.895,0,0,0,0,0,0
"owcdrnut",2009,11,0.029975,0.03325,0.00555,0.065,0.04055,1.8849,0,0,0,0,1,0
"owcdrnut",2009,12,0.00805,0.02,0.00535,0.875,0.88,0.35645,0,0,0,0,0,1
"owcdrnut",2010,3,0.02125,0.03,0.011,5.222,5.233,0.98,0,0,0,0,0,0
"owcdrnut",2010,4,0.0063,0.046,0.0139,3.5685,3.5825,0.995,0,0,0,0,0,0
"owcdrnut",2010,5,0.0055,0.05625,0.02945,5.75675,5.786,1.54,0,0,0,0,0,0
"owcdrnut",2010,6,0.05245,0.1465,0.0954,8.356,8.4515,6.94,0,0,0,0,0,0
"owcdrnut",2010,7,0.053125,0.04625,0.021525,1.854,1.8755,11.5225,0,0,0,0,0,0
"owcdrnut",2010,8,0.03305,0.168,0.018,0.237,0.255,12.205,0,0,0,0,0,0
"owcdrnut",2010,9,0.019025,0.02975,0.00705,0.0145,0.0134,23.7025,0,0,0,0,1,0
"owcdrnut",2010,10,0.03445,0.02075,0.014575,2.8335,2.84825,0.689,0,0,0,0,0,1
"owcdrnut",2010,11,0.00475,0.0085,0.00925,2.366,2.375,5.76,0,0,0,0,0,0
"owcdrnut",2010,12,0.0064,0.019,0.00585,3.5765,3.5825,0.4,0,0,0,0,0,0
"owcdrnut",2011,3,0.0115,0.0295,0.00735,3.2465,3.254,0.77,0,0,0,0,0,0
"owcdrnut",2011,4,0.0026,0.0235,0.0101,2.764,2.774,1.3,0,0,0,0,0,0
"owcdrnut",2011,5,0.004,0.022,0.00835,2.752,2.76,1.305,0,0,0,0,0,0
"owcdrnut",2011,6,0.026175,0.052,0.0299,4.50475,4.53475,0.9475,0,0,0,0,0,0
"owcdrnut",2011,7,0.00145,0.045,0.0072,0.1585,0.1655,24.525,0,0,0,0,0,0
"owcdrnut",2011,8,0.006025,0.02075,0.006175,0.10325,0.10975,22.78,0,0,0,0,0,0
"owcdrnut",2011,9,0.02245,0.055,0.01605,1.1385,1.1545,1.565,0,0,0,0,0,0
"owcdrnut",2011,10,0.073,0.036,0.00805,3.473,3.481,0.54,0,0,0,0,0,0
"owcdrnut",2011,11,0.00725,0.0305,0.0067,3.217,3.224,0.8,0,0,0,0,0,0
"owcdrnut",2011,12,0.02165,0.024,0.0067,4.521,4.528,0.575,0,0,0,0,0,0
"owcdrnut",2012,3,0.00455,0.475,0.0116,2.37,2.3815,13.64,0,0,0,0,0,0
"owcdrnut",2012,4,0.00585,0.795,0.01445,0.461,0.4755,4.505,0,0,0,0,0,0
"owcdrnut",2012,5,0.0044,0.2095,0.0501,1.7915,1.8415,3.735,0,0,0,0,0,0
"owcdrnut",2012,6,0.0054,0.0325,0.00155,0.004,0.00465,,0,0,0,0,1,
"owcdrnut",2012,7,0.014125,0.06775,0.133525,3.93775,4.07125,28.9225,0,0,0,0,0,0
"owcdrnut",2012,8,0.0441,0.1705,0.01275,0.0865,0.0995,22.79,0,0,0,0,0,0
"owcdrnut",2012,9,0.02645,0.12,0.0487,2.531,2.58,2.28,0,0,0,0,0,0
"owcdrnut",2012,10,0.048875,0.029,0.02715,3.5665,1.8114,1.85,0,0,0,0,1,0
"owcdrnut",2012,11,0.0244,0.026,0.006825,3.273,3.28,0.45,0,0,0,0,0,0
"owcdrnut",2012,12,0.009,0.0265,0.00665,3.2405,3.2475,4.24,0,0,0,0,0,0
"owcdrnut",2013,4,0.0039,0.0255,0.0105,2.0845,2.095,2.07,0,0,0,0,0,0
"owcdrnut",2013,5,0.003675,0.09125,0.0255,1.0655,1.091,6.6675,0,0,0,0,0,0
"owcdrnut",2013,7,0.0513,0.043,0.018,4.3965,4.415,1.75,0,0,0,0,0,0
"owcdrnut",2013,8,0.023325,0.033,0.0055,0.599,0.60475,7.4875,0,0,0,0,0,0
"owcdrnut",2013,9,0.1125,0.03075,0.0075,1.015,1.0225,6.6625,0,0,0,0,0,0
"owcdrnut",2013,10,0.03245,0.0035,0.006,1.146,1.152,0.735,0,0,0,0,0,0
"owcdrnut",2013,11,0.03545,0.016,0.0085,3.004,3.0125,0.475,0,0,0,0,0,0
"owcdrnut",2014,3,0.01525,0.0145,0.009,2.7955,2.8045,6.715,0,0,0,0,0,0
"owcdrnut",2014,4,0.00445,0.004,0.0125,1.7245,1.737,43.86,0,1,0,0,0,0
"owcdrnut",2014,5,0.00525,0.0135,0.008,1.297,1.305,7.725,0,0,0,0,0,0
"owcdrnut",2014,6,0.047875,0.06675,0.0645,4.573,4.6375,2.3375,0,0,0,0,0,0
"owcdrnut",2014,7,0.0169,0.03225,0.01125,1.35575,1.367,7.2325,0,0,0,0,0,0
"owcdrnut",2014,8,0.00125,0.031,0.008,0.2445,0.2525,15.35,0,0,0,0,0,0
"owcdrnut",2014,9,0.08015,0.0725,0.034,1.9665,2.0005,3.74,0,0,0,0,0,0
"owcdrnut",2014,10,0.0398333333333333,0.0205,0.00516666666666667,0.8025,0.567833333333333,1.80166666666667,0,0,1,0,0,0
"owcdrnut",2014,11,0.0273,0.013,0.007,2.709,2.716,0.635,0,0,0,0,0,0
"owcdrnut",2014,12,0.004,0.01575,0.00625,2.5075,2.51375,0.7,0,0,0,0,0,0
"owcdrnut",2015,3,0.006,0.025,0.007,2.1175,2.1245,1.035,0,0,0,0,0,0
"owcdrnut",2015,4,0.00455,0.0305,0.011,1.9575,1.9685,13.575,0,0,0,0,0,0
"owcdrnut",2015,5,0.00945,0.1645,0.035,0.3155,0.3505,6.14,0,0,0,0,0,0
"owcdrnut",2015,6,0.0339,0.08175,0.051,4.45875,4.51,0.9575,0,0,0,0,0,0
"owcdrnut",2015,7,0.0301,0.0215,0.014,4.1505,4.1645,1.315,0,0,0,0,0,0
"owcdrnut",2015,8,0.01485,0.04525,0.008,0.35875,0.36675,14.4575,0,0,0,0,0,0
"owcdrnut",2015,9,0.028775,0.06,0.01,0.50325,0.51325,16.9525,0,0,0,0,0,0
"owcdrnut",2015,10,0.03635,0.0125,0.0015,0.03,0.0315,18.485,0,0,0,0,0,0
"owcdrnut",2015,11,0.040925,0.039,0.059,3.09375,3.15275,0.7675,0,0,0,0,0,0
"owcdrnut",2015,12,0.008125,0.01875,0.00525,1.302,1.30675,2.005,0,0,0,0,0,0
"owcdrnut",2016,1,0.01665,0.0415,0.009,4.094,4.103,0.335,0,0,0,0,0,0
"owcdrnut",2016,3,0.0078,0.0205,0.006,2.648,2.654,0.9,0,0,0,0,0,0
"owcdrnut",2016,4,0.0304,0.0225,0.007,2.672,2.679,2.465,0,0,0,0,0,0
"owcdrnut",2016,5,0.014075,0.10875,0.0455,2.841,2.8865,1.51,0,0,0,0,0,0
"owcdrnut",2016,6,0.0114,0.0705,0.0295,0.6455,0.675,15.665,0,0,0,0,0,0
"owcdrnut",2016,7,0.022875,0.06425,0.004,0.00975,0.01375,60.9925,0,0,0,0,0,0
"owcdrnut",2016,8,0.07965,0.2055,0.016,0.0835,0.0995,28.985,0,0,0,0,0,0
"owcdrnut",2016,9,0.01175,0.0395,0.0025,0.009,0.012,21.36,0,0,0,0,0,0
"owcdrnut",2016,10,0.03095,0.067,0.09475,5.40225,5.497,8.7075,0,0,0,0,0,0
"owcdrnut",2016,11,0.00235,0.004,0.064,1.0425,1.1065,41.075,0,0,0,0,0,0
"owcdrnut",2016,12,0.0087,0.0065,0.001,0.012,0.013,13.35,0,0,0,0,0,0
"owcdrnut",2017,2,0.01,0.022,0.00905,2.6965,2.7055,0.97,0,0,0,0,0,0
"owcdrnut",2017,3,0.0075,0.0155,0.00625,3.6685,3.675,0.67,0,0,0,0,0,0
"owcdrnut",2017,4,0.011,0.026,0.0135,4.445,4.4585,5.34,0,0,0,0,0,0
"owcdrnut",2017,5,0.016,0.037,0.01575,4.0735,4.0895,2.005,0,0,0,0,0,0
"owcdrnut",2017,6,0.024,0.0905,0.04735,3.0525,3.1,2.705,0,0,0,0,0,0
"owcdrnut",2017,7,0.019,0.04025,0.03395,4.02725,4.06125,27.7275,0,0,0,0,0,0
"owcdrnut",2017,8,0.0225,0.0115,6e-04,0.021,0.022,31.775,0,0,0,0,0,0
"owcdrnut",2017,9,0.042,0.015,0.00055,0.014,0.0145,3.65,0,0,0,0,0,0
"owcdrnut",2017,10,0.097,0.0605,0.0415,0.202,0.2435,19.87,0,0,0,0,0,0
"owcdrnut",2017,11,0.021,0.0325,0.00885,3.511,3.52,1.17,0,0,0,0,0,0
"owcdrnut",2017,12,0.0055,0.0255,0.01,2.3425,2.3525,0.69,0,0,1,0,1,0
"owcdrnut",2018,3,0.005,,0.01,1.988,1.998,1.2,0,,1,0,1,0
"owcdrnut",2018,4,0.0055,0.018,0.01,1.705,1.715,6.58,0,0,1,0,1,0
"owcdrnut",2018,5,0.0095,0.0645,0.017,2.34,2.357,4.075,0,0,0,0,0,0
"owcdrnut",2018,6,0.0275,0.1175,0.01,2.955,2.965,2.235,0,0,1,0,1,0
"owcdrnut",2018,7,0.013,,0.01,0.0995,0.1095,,0,,0,0,0,
"owcdrnut",2018,8,0.009,0.0115,0.01,0.1415,0.1515,9.84,0,1,1,1,1,0
"owcdrnut",2018,9,0.0215,0.042,0.01,0.3425,0.3525,9.88,0,0,1,0,1,0
"owcdrnut",2018,10,0.13875,0.07525,0.01,3.61175,3.62175,8.4125,0,0,1,0,1,0
"owcdrnut",2018,11,0.0425,0.0285,0.01,3.9885,3.9985,6.01,0,0,1,0,1,0
"owcdrnut",2019,3,0.0035,0.0195,0.0175,1.8305,1.848,0.3,0,0,0,0,0,0
"owcdrnut",2019,4,0.008,0.0465,0.018,2.6305,2.6485,1.36,0,0,0,0,0,0
"owcdrnut",2019,5,0.015,0.0495,0.0175,2.8995,2.917,4.82,0,0,0,0,0,0
"owcdrnut",2019,6,0.052,0.1995,0.0555,3.8525,3.908,2.725,0,0,0,0,0,0
"owcdrnut",2019,7,0.067,0.0805,0.04,3.109,3.149,5.225,0,0,0,0,0,0
"owcdrnut",2019,8,0.1375,0.0355,0.0325,2.5785,2.611,4.125,0,0,0,0,0,0
"owcdrnut",2019,9,0.0075,0.048,0.018,0.5425,0.5605,15.89,0,0,0,0,0,0
"owcdrnut",2019,10,0.01525,0.0495,0.003,0.03275,0.03575,10.395,0,0,0,0,0,0
"owcdrnut",2019,11,0.024,0.0095,0.066,2.3765,2.4425,0.69,0,0,0,0,0,0
"owcdrnut",2019,12,0.0185,0.087,0.009,0.692,0.701,1.85,0,0,0,0,0,0
"owcdrnut",2020,3,,0.0235,0.007,2.757,2.764,4.27,,0,0,0,0,0
"owcdrnut",2020,6,0.0115,0.144,,,,13.67,0,0,,,,0
"owcdrnut",2020,7,0.0055,0.03,,,,39.75,0,0,,,,0
"owcdrnut",2020,8,0.0125,0.2285,,,,22.27,0,0,,,,0
"owcdrnut",2020,9,0.0065,0.0285,,,,24.7,0,0,,,,0
"owcdrnut",2020,10,0.003,0.0185,0.006,0.037,0.043,37.445,1,0,0,0,0,0
"owcdrnut",2020,11,,,,,,1.355,,,,,,0
"owcdrnut",2021,3,0.0017,0.02,0.006,,,0.595,1,0,0,,,0
"owcdrnut",2021,4,0.008,0.0335,0.009,0.161,0.17,2.445,0,0,0,0,0,0
"owcdrnut",2021,5,0.0155,0.055,0.02,,,3.68,0,0,0,,,0
"owcdrnut",2021,6,0.029,0.0755,0.033,2.078,2.111,1.79,0,0,0,0,0,0
"owcdrnut",2021,8,0.05685,0.03325,0.00975,0.357,0.36675,18.0175,1,0,0,0,0,0
"owcdrnut",2021,10,0.045,0.042,0.061,0.3715,0.4325,17.24,0,0,0,0,0,0
"owcdrnut",2021,11,0.063,0.0185,,5.234,5.2455,1.045,0,0,,0,0,0
"owcdrnut",2021,12,0.028,0.037,0.007,,,14.415,0,0,0,,,0
"owcdrnut",2022,1,0.064,0.0335,0.0105,4.254,4.2645,1.82,0,0,0,0,0,0
"owcdrnut",2022,4,0.0115,0.052,0.023,1.3755,1.3985,4.16,0,0,0,0,0,0
"owcdrnut",2022,6,0.028,0.0775,0.0455,3.778,3.8235,4.375,0,0,0,0,0,0
"owcdrnut",2022,7,0.05,0.08025,0.0545,1.4435,1.498,2.775,0,0,0,0,0,0
"owcdrnut",2022,9,0.038,0.17,0.018,0.2635,0.2815,17.32,0,0,0,0,0,0
"owcdrnut",2022,10,0.0225,0.102,0.02,1.2455,1.2655,3.43,0,0,0,0,0,0
"owcdrnut",2022,11,0.0195,0.011,0.002,,0.016,33.215,0,1,0,,1,0
"owcdrnut",2022,12,0.0085,0.045,0.004,0.1955,0.1995,2.54,0,0,0,0,0,0
"owcdrnut",2023,1,0.006,0.032,0.01,5.2425,5.2525,1.31,1,0,0,0,0,0
"owcdrnut",2023,3,0.018,0.021,0.007,3.3245,3.3315,1.595,0,0,0,0,0,0
"owcdrnut",2023,4,0.006,0.032,0.012,1.6925,1.7045,1.595,1,0,0,0,0,0
"owcdrnut",2023,5,0.013,0.0665,0.024,2.33,2.354,2.855,0,0,0,0,0,0
"owcdrnut",2023,6,0.006,0.0615,0.016,0.1355,0.1515,30.59,1,0,0,0,0,0
"owcdrnut",2023,7,0.02,0.117,,,6.0585,10.18,0,0,,,0,0
"owcdrnut",2023,8,0.048,0.0775,0.019,1.6235,1.6425,,0,0,0,0,0,
"owcdrnut",2023,9,0.039,0.057,0.012,0.8665,0.8785,5.58,0,0,0,0,0,0
"owcdrnut",2023,10,0.018,0.037,0.005,0.2205,0.2255,6.185,0,0,0,0,0,0
"owcdrnut",2023,11,0.03,0.022,0.012,2.6015,,1.265,0,0,0,0,,0
"owcdrnut",2023,12,0.033,0.025,0.008,4.4275,4.4355,2.78,0,0,0,0,0,0
"owcdrnut",2024,1,0.0305,0.0205,0.0065,3.126,3.1325,2.54,0,0,0,0,0,0
"owcdrnut",2024,2,0.01,0.021,0.008,3.308,3.316,0.835,0,0,0,0,0,0
"owcdrnut",2024,3,0.006,0.0395,0.008,1.1665,1.1745,2.885,1,0,0,0,0,0
"owcdrnut",2024,4,0.0145,0.04,0.0165,2.342,2.3585,8.24,0,0,0,0,0,0
"owcdrnut",2024,5,0.0185,0.071,0.0285,,,1.8,0,0,0,,,0
"owcdrnut",2024,6,0.0345,0.0735,0.0475,5.774,5.8215,2.725,0,0,0,0,0,0
"owcdrnut",2024,7,,,0.1215,,,,,,0,,,
"owcdrnut",2024,8,0.006,0.0075,0.022,0.4165,0.4385,40.49,0,0,0,0,0,0
"owcdrnut",2024,9,0.016,0.034,0.008,0.081,0.089,,0,0,0,0,0,
"owcdrnut",2024,10,0.03,0.054,0.008,0.313,0.321,4.5,0,0,0,0,0,0
"owcdrnut",2024,11,0.0265,0.013,0.002,,0.066,27.27,0,1,1,,1,0
"owcdrnut",2024,12,0.015,0.013,0.0065,2.7995,2.806,0.525,0,1,0,0,0,0
"owcolnut",2002,4,0.01055,0.0875,0.025,3.3335,3.3585,3,0,0,0,0,0,0
"owcolnut",2002,5,0.009225,0.42525,0.0413,3.54225,3.58375,8.545,0,0,0,0,0,0
"owcolnut",2002,6,0.00853333333333333,0.258166666666667,0.0465333333333333,2.26616666666667,2.31266666666667,32.1166666666667,0,0,0,0,0,0
"owcolnut",2002,7,0.0127125,0.18325,0.004875,,0.016,43.3875,0,0,1,,1,0
"owcolnut",2002,8,0.01205,0.1,0.014775,0.073,0.058,31.03875,0,1,0,0,1,0
"owcolnut",2002,9,0.0092375,0.187875,0.0402625,0.29875,0.339,23.62875,0,0,0,0,0,0
"owcolnut",2002,10,0.004325,0.0635,0.0309,0.262,0.293,16.8425,0,0,0,0,0,0
"owcolnut",2002,11,0.0053,0.3875,0.026,2.6465,2.6725,3.115,0,0,0,0,0,0
"owcolnut",2003,3,0.01485,0.072,0.012,4.9365,4.9485,2,0,0,0,0,0,0
"owcolnut",2003,4,0.01,0.0905,0.0169,4.6555,4.6725,4.01,0,0,0,0,0,0
"owcolnut",2003,5,0.004175,0.323,0.0561,2.0125,2.0685,23.7625,0,0,0,0,0,0
"owcolnut",2003,6,0.0136,0.378666666666667,0.0651666666666667,5.81966666666667,5.885,13.795,0,0,0,0,0,0
"owcolnut",2003,7,0.015675,0.1355,0.0574,2.19025,2.2475,17.58,0,0,0,0,0,0
"owcolnut",2003,8,0.024325,0.13025,0.006825,,0.016,27.2025,0,0,0,,1,0
"owcolnut",2003,9,0.010275,0.0575,0.003175,0.019,0.0185,14.6825,0,0,0,0,1,0
"owcolnut",2003,10,0.022075,0.1235,0.0471,2.471,2.51825,4.6725,0,0,0,0,0,0
"owcolnut",2003,11,0.0119,0.1045,0.0163,1.2075,1.224,0.8,0,0,0,0,0,0
"owcolnut",2003,12,0.027425,0.0495,0.0078,5.21675,5.2245,1.635,0,0,0,0,0,0
"owcolnut",2004,3,0.010475,0.048,0.015275,3.5755,3.59075,5.2975,0,0,0,0,0,0
"owcolnut",2004,4,0.0143,0.149,0.02495,2.4855,2.5105,16.02,0,0,0,0,0,0
"owcolnut",2004,5,0.0096,0.1675,0.0384,2.4425,2.481,18.69,0,0,0,0,0,0
"owcolnut",2004,6,0.022475,0.1145,0.054975,3.7915,3.84675,8.39,0,0,0,0,0,0
"owcolnut",2004,7,0.0083,0.06475,0.018625,0.3075,0.32625,41.9525,0,0,0,0,0,0
"owcolnut",2004,8,0.0208,0.116,0.033375,0.9475,0.98125,7.6775,0,0,0,0,0,0
"owcolnut",2004,9,0.019375,0.0865,0.009075,0.05525,0.0645,14.4325,0,0,0,0,0,0
"owcolnut",2004,10,0.016075,0.07375,0.010025,0.04275,0.053,10.85,0,0,0,0,0,0
"owcolnut",2004,11,0.02345,0.16475,0.031675,4.777,4.80875,3.915,0,0,0,0,0,0
"owcolnut",2004,12,,,,,,,,,,,,
"owcolnut",2005,3,0.0055,0.0455,0.008,2.723,2.731,2.67,0,0,0,0,0,0
"owcolnut",2005,4,0.036,0.048,0.013,2.857,2.87,3.335,0,0,0,0,0,0
"owcolnut",2005,5,0.0075,0.073,0.0185,1.9365,1.955,31.3475,0,0,0,0,0,0
"owcolnut",2005,6,0.0045,0.095,0.014,0.1995,0.2135,85.44,0,0,0,0,0,0
"owcolnut",2005,7,0.012,0.18825,0.00575,0.024,0.026,113.92,0,1,1,0,1,0
"owcolnut",2005,8,0.00533333333333333,0.1415,0.065,0.644,0.709,40.6616666666667,0,0,0,0,0,0
"owcolnut",2005,9,0.02975,0.0955,0.025,2.5765,2.6015,40.33,0,0,0,0,0,0
"owcolnut",2005,10,0.00875,0.14925,0.0275,2.9245,2.952,16.965,0,0,0,0,0,0
"owcolnut",2005,11,0.0055,0.0505,0.0125,3.7345,3.747,2.935,0,0,0,0,0,0
"owcolnut",2005,12,0.0135,0.0795,0.011,4.195,4.206,5.875,0,0,0,0,0,0
"owcolnut",2006,3,0.00785,0.098,0.0205,2.8125,2.833,8.77,0,0,0,0,0,0
"owcolnut",2006,4,0.00905,0.21725,0.031,2.3365,2.3675,4.4975,0,0,0,0,0,0
"owcolnut",2006,5,0.01065,0.39075,0.0395,3.45575,3.49525,5.895,0,0,0,0,0,0
"owcolnut",2006,6,0.006375,0.2575,0.067,2.925,2.992,8.8675,0,0,0,0,0,0
"owcolnut",2006,7,0.003675,0.1405,0.0325,0.823,0.8555,6.905,0,0,0,0,0,0
"owcolnut",2006,8,0.004575,0.13725,0.0125,0.0825,0.095,11.4575,0,0,0,0,0,0
"owcolnut",2006,9,0.022425,0.22275,0.0155,0.235,0.2505,8.3475,0,0,0,0,0,0
"owcolnut",2006,10,0.041525,0.04075,0.01,2.13725,2.14725,1.325,0,0,0,0,0,0
"owcolnut",2006,11,0.02905,0.0385,0.011,4.502,4.513,1.65,0,0,0,0,0,0
"owcolnut",2006,12,0.022625,0.0765,0.0085,3.4735,3.482,1.42,0,0,0,0,0,0
"owcolnut",2007,3,0.01245,0.074,0.01415,2.5245,2.5385,5.34,0,0,0,0,0,0
"owcolnut",2007,4,0.00335,0.058,0.016,4.564,4.58,5.34,0,0,0,0,0,0
"owcolnut",2007,5,0.004,0.0305,0.033475,0.8095,0.84275,140.54,0,0,0,0,0,0
"owcolnut",2007,6,0.01445,0.33525,0.072725,2.311,2.38375,30.875,0,0,0,0,0,0
"owcolnut",2007,7,0.0156,0.028,0.0023,,0.0052,46.055,0,0,0,,1,0
"owcolnut",2007,8,0.018275,0.127,0.01415,0.672,0.35055,18.6075,0,0,0,0,1,0
"owcolnut",2007,9,0.00225,0.0965,0.0123,0.127,0.139,25.145,0,0,0,0,0,0
"owcolnut",2007,10,0.008475,0.10725,0.039175,1.7275,1.76675,29.2975,0,0,0,0,0,0
"owcolnut",2007,11,0.0188,0.0555,0.01585,4.42,4.436,1.56,0,0,0,0,0,0
"owcolnut",2007,12,0.06275,0.039,0.0085,3.6855,3.694,0.928,0,0,0,0,0,1
"owcolnut",2008,3,0.014,0.0595,0.0087,2.2525,2.261,4.85,0,0,0,0,0,0
"owcolnut",2008,4,0.00845,0.033,0.0094,2.3365,2.3455,2.25,0,0,0,0,0,0
"owcolnut",2008,5,0.00605,0.15625,0.06065,2.2935,2.35425,8.075,0,0,0,0,0,0
"owcolnut",2008,6,0.01745,0.315,0.0392,0.4145,0.4535,9.5,0,0,0,0,0,0
"owcolnut",2008,7,0.006075,0.07475,0.087175,1.7365,1.8235,35.9,0,0,0,0,0,0
"owcolnut",2008,8,0.0091,0.0675,0.00325,0.0055,0.0085,23.1,0,0,0,0,0,0
"owcolnut",2008,9,0.013625,0.12775,0.0064,0.019,0.02525,55.175,0,0,0,0,0,0
"owcolnut",2008,10,0.009,0.122,0.00415,0.6005,0.6045,10.3,0,0,0,0,0,0
"owcolnut",2008,11,0.012325,0.0375,0.00695,2.55125,2.55825,18.425,0,0,0,0,0,0
"owcolnut",2008,12,0.0445,0.0735,0.01365,5.228,5.242,1.05,0,0,0,0,0,0
"owcolnut",2009,3,0.0133,0.0575,0.0138,3.1655,3.1795,1.602,0,0,0,0,0,0
"owcolnut",2009,4,0.012575,0.08,0.01955,1.56175,1.5815,3.022825,0,0,0,0,0,0
"owcolnut",2009,5,7e-04,0.017,0.0294,0.9415,0.971,56.07,0,0,0,0,0,0
"owcolnut",2009,6,0.002725,0.0135,0.05395,1.6695,0.8913,71.6895,0,0,0,0,1,0
